order_id,order_date,customer_id,customer_name,email,customer_segment,region,state,city,signup_date,product_id,category,product_name,quantity,unit_price,discount_pct,sales_amount,cost_amount,profit_amount,payment_method,sales_channel,order_status
ORD-001036,2024-04-22,CUST-00991,Andrea Oconnor,jenniferelliott@example.net,Consumer,Northeast,Massachusetts,South Lorraine,2021-06-01,PROD-007,Clothing,Men's T-Shirt,2,26.22,0.0,52.44,30.56,21.88,PayPal,Store,Completed
ORD-002051,2024-04-22,CUST-00759,Benjamin Phillips,prattsue@example.net,Consumer,West,Oregon,Heatherfurt,2020-04-15,PROD-013,Sports & Outdoors,Water Bottle,1,19.84,0.05,18.85,10.69,8.16,PayPal,Online,Completed
ORD-004365,2024-04-22,CUST-01754,Christopher Jefferson,allenkimberly@example.com,Consumer,West,Oregon,Port Henry,2021-03-29,PROD-008,Clothing,Women's Jeans,1,56.56,0.05,53.73,36.82,16.91,Credit Card,Online,Completed
ORD-004382,2024-04-22,CUST-01547,Michael Terry,michael86@example.com,Consumer,West,Oregon,Davidstad,2022-10-11,PROD-002,Electronics,Smartphone,5,718.22,0.1,3231.99,2278.85,953.14,Debit Card,Online,Completed
ORD-004661,2024-04-22,CUST-01568,Gregory Adams,timothy23@example.net,Consumer,West,Oregon,Port Barry,2020-08-03,PROD-007,Clothing,Men's T-Shirt,1,24.16,0.0,24.16,15.76,8.4,Debit Card,Store,Completed
ORD-004697,2024-04-22,CUST-02097,Rose Francis,maysedward@example.com,Corporate,Northeast,New York,New Megan,2020-07-23,PROD-003,Electronics,Wireless Headphones,2,117.07,0.05,222.43,157.87,64.56,Debit Card,Store,Completed
ORD-004954,2024-04-22,CUST-00701,Matthew Diaz,woodskaitlyn@example.net,Consumer,South,Georgia,East Jeffrey,2021-12-02,PROD-013,Sports & Outdoors,Water Bottle,1,19.2,0.0,19.2,13.45,5.75,PayPal,Store,Completed
ORD-004972,2024-04-22,CUST-00832,Kimberly Rogers,dreilly@example.net,Consumer,South,North Carolina,Annettemouth,2020-10-22,PROD-001,Electronics,Laptop,1,873.27,0.05,829.61,611.4,218.21,Credit Card,Online,Completed
ORD-005325,2024-04-22,CUST-00333,Jacqueline Figueroa,ericdavis@example.net,Home Office,West,Oregon,Lake Lori,2021-10-01,PROD-001,Electronics,Laptop,4,886.06,0.0,3544.24,1844.29,1699.95,PayPal,Online,Completed
ORD-005582,2024-04-22,CUST-00946,Matthew Velez,pearsonjesse@example.net,Corporate,Midwest,Ohio,East Robertburgh,2021-04-19,PROD-003,Electronics,Wireless Headphones,3,117.47,0.15,299.55,181.61,117.94,Gift Card,Store,Completed
ORD-006262,2024-04-22,CUST-02024,Michael Goodman,megan85@example.net,Consumer,Northeast,New Jersey,East Jason,2020-04-22,PROD-001,Electronics,Laptop,1,886.38,0.05,842.06,574.88,267.18,PayPal,Online,Completed
ORD-006545,2024-04-22,CUST-01205,Christine Frazier,heathersteele@example.net,Corporate,South,Texas,Archertown,2020-02-19,PROD-002,Electronics,Smartphone,1,634.9,0.1,571.41,393.35,178.06,Credit Card,Online,Completed
ORD-007005,2024-04-22,CUST-00706,Shelby Silva,sbarajas@example.com,Corporate,South,North Carolina,Colonberg,2022-01-03,PROD-010,Beauty,Skin Care Set,1,49.94,0.0,49.94,32.23,17.71,Credit Card,Store,Completed
ORD-009192,2024-04-22,CUST-00545,Michelle Barrera,jamie46@example.net,Consumer,Midwest,Michigan,South Madisonfurt,2022-04-02,PROD-002,Electronics,Smartphone,1,652.43,0.0,652.43,339.69,312.74,Credit Card,Online,Completed
ORD-000170,2024-04-23,CUST-00533,Tyler Webb,eevans@example.net,Consumer,South,Texas,East Scottfort,2021-05-10,PROD-012,Sports & Outdoors,Yoga Mat,1,29.17,0.05,27.71,19.96,7.75,Credit Card,Store,Completed
ORD-003245,2024-04-23,CUST-01406,Rachel Cooper,tammy53@example.org,Consumer,South,Florida,East Edward,2020-02-28,PROD-001,Electronics,Laptop,5,908.01,0.0,4540.05,2744.53,1795.52,Credit Card,Online,Completed
ORD-003316,2024-04-23,CUST-00157,Zachary Jones,bobbybishop@example.net,Consumer,Northeast,Massachusetts,Port Brittanyfort,2022-10-26,PROD-001,Electronics,Laptop,1,871.2,0.05,827.64,567.05,260.59,Credit Card,Online,Completed
ORD-003332,2024-04-23,CUST-02107,Amanda Lopez,andre55@example.com,Consumer,West,Washington,West Michelleland,2022-01-25,PROD-002,Electronics,Smartphone,1,671.21,0.1,604.09,329.09,275.0,Debit Card,Online,Completed
ORD-003380,2024-04-23,CUST-01509,Stanley Wiley,andre82@example.org,Consumer,Midwest,Michigan,North Brittney,2022-11-13,PROD-012,Sports & Outdoors,Yoga Mat,2,29.98,0.0,59.96,40.03,19.93,Credit Card,Online,Completed
ORD-003648,2024-04-23,CUST-01649,Jason Barrett,rperez@example.org,Consumer,Northeast,New Jersey,New Debbieville,2020-11-21,PROD-003,Electronics,Wireless Headphones,1,132.42,0.0,132.42,74.98,57.44,Gift Card,Online,Completed
ORD-004590,2024-04-23,CUST-00875,Tracy Taylor,kevincollins@example.org,Corporate,West,Oregon,Hansonborough,2020-01-11,PROD-010,Beauty,Skin Care Set,1,46.35,0.1,41.72,27.62,14.1,Credit Card,Online,Completed
ORD-004618,2024-04-23,CUST-02404,Erica Hall,cruzcarolyn@example.net,Home Office,Midwest,Michigan,North Ann,2020-08-24,PROD-005,Home & Kitchen,Air Fryer,2,113.29,0.2,181.26,109.44,71.82,PayPal,Online,Completed
ORD-005058,2024-04-23,CUST-00068,Margaret Sanchez,gcarter@example.org,Consumer,Northeast,Pennsylvania,Elizabethberg,2021-05-03,PROD-005,Home & Kitchen,Air Fryer,1,122.88,0.05,116.74,77.03,39.71,Credit Card,Online,Completed
ORD-005356,2024-04-23,CUST-02487,Michael Walters,millspatrick@example.net,Home Office,Northeast,Massachusetts,South Andrea,2021-10-07,PROD-011,Beauty,Electric Toothbrush,1,72.87,0.0,72.87,42.11,30.76,Credit Card,Online,Completed
ORD-005604,2024-04-23,CUST-00109,Rebecca Lane,sheilamyers@example.net,Consumer,Northeast,New Jersey,South Rebecca,2021-01-21,PROD-011,Beauty,Electric Toothbrush,1,73.33,0.0,73.33,37.58,35.75,Debit Card,Online,Completed
ORD-006441,2024-04-23,CUST-01096,Austin Garcia,wlynn@example.org,Consumer,West,California,North Justin,2020-11-26,PROD-005,Home & Kitchen,Air Fryer,2,114.31,0.0,228.62,131.93,96.69,Debit Card,Online,Completed
ORD-006446,2024-04-23,CUST-02496,Joseph Flores,markwolfe@example.org,Corporate,Northeast,New Jersey,Lake Jessicafurt,2022-08-12,PROD-001,Electronics,Laptop,1,848.3,0.0,848.3,417.69,430.61,Credit Card,Online,Completed
ORD-006586,2024-04-23,CUST-00122,Daniel Kennedy,john66@example.com,Consumer,South,North Carolina,West Samanthaport,2020-05-06,PROD-002,Electronics,Smartphone,3,682.16,0.0,2046.48,1412.03,634.45,Credit Card,Online,Completed
ORD-006602,2024-04-23,CUST-00813,Christina Mitchell,rwhite@example.org,Consumer,West,California,Huntermouth,2022-02-26,PROD-001,Electronics,Laptop,2,891.72,0.1,1605.1,1244.48,360.62,Credit Card,Online,Completed
ORD-007212,2024-04-23,CUST-00670,Donna Dunn,ksanchez@example.org,Home Office,Northeast,New York,Gloverfurt,2022-01-11,PROD-008,Clothing,Women's Jeans,2,58.08,0.1,104.54,80.43,24.11,Credit Card,Online,Completed
ORD-007530,2024-04-23,CUST-00765,Edward Jones,michael12@example.net,Corporate,South,Texas,Scottfort,2022-04-21,PROD-001,Electronics,Laptop,2,822.46,0.05,1562.67,1068.92,493.75,PayPal,Online,Completed
ORD-008188,2024-04-23,CUST-01327,Benjamin Miller,perezcaitlin@example.net,Consumer,Northeast,New York,Clarkmouth,2020-03-18,PROD-004,Home & Kitchen,Coffee Maker,2,83.82,0.05,159.26,101.49,57.77,PayPal,Online,Completed
ORD-009507,2024-04-23,CUST-01783,Aaron Armstrong,suarezkrystal@example.com,Consumer,Northeast,Pennsylvania,Kevinbury,2022-07-21,PROD-006,Home & Kitchen,Desk Lamp,2,36.57,0.05,69.48,43.16,26.32,Credit Card,Store,Completed
ORD-009865,2024-04-23,CUST-01285,Jose Cook,jsantos@example.com,Corporate,Midwest,Michigan,West Theresastad,2020-03-21,PROD-001,Electronics,Laptop,1,833.65,0.05,791.97,444.43,347.54,PayPal,Store,Completed
ORD-009981,2024-04-23,CUST-00110,Brianna Peterson,randy61@example.net,Corporate,Midwest,Ohio,Christinaland,2022-05-19,PROD-002,Electronics,Smartphone,1,698.31,0.05,663.39,419.98,243.41,PayPal,Online,Completed
ORD-000069,2024-04-24,CUST-02136,Julie Alexander,tammyking@example.com,Consumer,South,North Carolina,Port Cameronfort,2022-04-15,PROD-001,Electronics,Laptop,1,864.76,0.05,821.52,421.66,399.86,Debit Card,Store,Completed
ORD-000987,2024-04-24,CUST-01157,Jessica Durham,oneillgabriel@example.com,Consumer,Northeast,Pennsylvania,South Davidland,2020-06-24,PROD-003,Electronics,Wireless Headphones,3,131.69,0.05,375.32,213.34,161.98,Credit Card,Store,Completed
ORD-001149,2024-04-24,CUST-00437,Casey Phelps,dcasey@example.org,Consumer,Midwest,Illinois,Carolynland,2020-02-26,PROD-005,Home & Kitchen,Air Fryer,1,121.64,0.1,109.48,81.32,28.16,Gift Card,Store,Completed
ORD-001826,2024-04-24,CUST-01544,Tanya Collier,dowen@example.com,Consumer,South,Florida,Shortton,2020-04-24,PROD-001,Electronics,Laptop,1,927.42,0.05,881.05,482.75,398.3,Credit Card,Online,Completed
ORD-002117,2024-04-24,CUST-00902,Pamela Johnson,smithmadison@example.com,Consumer,West,Washington,Campbellfurt,2021-07-30,PROD-002,Electronics,Smartphone,1,651.11,0.1,586.0,339.37,246.63,PayPal,Online,Completed
ORD-002162,2024-04-24,CUST-01108,Melissa Travis,daniellechavez@example.net,Home Office,South,North Carolina,Lake Aaron,2022-05-27,PROD-002,Electronics,Smartphone,1,650.99,0.0,650.99,340.67,310.32,Gift Card,Online,Completed
ORD-002649,2024-04-24,CUST-02030,Mr. Henry Perez MD,sfarmer@example.net,Consumer,South,Texas,Marktown,2022-05-04,PROD-007,Clothing,Men's T-Shirt,1,24.25,0.1,21.82,14.95,6.87,Debit Card,Online,Completed
ORD-004050,2024-04-24,CUST-01557,William Coffey,marymullins@example.com,Consumer,South,Texas,Youngmouth,2021-08-25,PROD-008,Clothing,Women's Jeans,2,55.29,0.0,110.58,64.12,46.46,Debit Card,Online,Completed
ORD-004195,2024-04-24,CUST-02323,Ryan Garrison,comptonjeremy@example.com,Corporate,Midwest,Ohio,Schroedermouth,2020-06-23,PROD-002,Electronics,Smartphone,1,685.51,0.15,582.68,371.18,211.5,PayPal,Online,Completed
ORD-004560,2024-04-24,CUST-01275,Susan Lewis,gkeith@example.net,Home Office,South,Texas,Lloydshire,2020-04-04,PROD-007,Clothing,Men's T-Shirt,1,26.01,0.1,23.41,14.89,8.52,Credit Card,Online,Completed
ORD-005426,2024-04-24,CUST-01862,Andrea Miller,shannon88@example.com,Home Office,Northeast,Massachusetts,Lake Dianaland,2022-11-04,PROD-007,Clothing,Men's T-Shirt,2,25.45,0.1,45.81,34.73,11.08,Credit Card,Store,Completed
ORD-005429,2024-04-24,CUST-01309,Vanessa Scott,ggarcia@example.org,Consumer,Midwest,Illinois,Lake Michelleville,2020-02-11,PROD-011,Beauty,Electric Toothbrush,2,69.19,0.0,138.38,87.86,50.52,Gift Card,Online,Completed
ORD-005650,2024-04-24,CUST-01342,Rebecca Young,hlester@example.org,Consumer,South,North Carolina,Estesside,2021-04-09,PROD-002,Electronics,Smartphone,2,648.13,0.0,1296.26,624.97,671.29,Gift Card,Store,Completed
ORD-005931,2024-04-24,CUST-02254,Charles Meadows,bettywatson@example.net,Home Office,West,California,Brianfurt,2021-03-05,PROD-013,Sports & Outdoors,Water Bottle,2,19.49,0.05,37.03,20.4,16.63,Credit Card,Online,Completed
ORD-007184,2024-04-24,CUST-00020,Mr. Donald Nguyen,jose43@example.org,Consumer,South,Florida,North Linda,2021-09-14,PROD-003,Electronics,Wireless Headphones,2,124.13,0.0,248.26,121.75,126.51,Gift Card,Online,Completed
ORD-008604,2024-04-24,CUST-00859,Lisa Cohen,martintamara@example.org,Home Office,Midwest,Ohio,Port Dustinchester,2022-11-14,PROD-013,Sports & Outdoors,Water Bottle,1,19.71,0.05,18.72,10.82,7.9,Credit Card,Online,Completed
ORD-008794,2024-04-24,CUST-02249,Katherine Dodson,isaacharrison@example.org,Corporate,West,California,Grahamfort,2021-12-23,PROD-008,Clothing,Women's Jeans,2,61.47,0.15,104.5,78.19,26.31,Debit Card,Online,Completed
ORD-008926,2024-04-24,CUST-02075,Curtis Morales Jr.,angelcunningham@example.org,Corporate,West,Washington,Amandahaven,2020-02-05,PROD-004,Home & Kitchen,Coffee Maker,1,93.63,0.0,93.63,45.74,47.89,Credit Card,Store,Completed
ORD-009013,2024-04-24,CUST-01847,Michael Smith,ddonaldson@example.com,Consumer,Midwest,Illinois,Kylechester,2022-07-29,PROD-010,Beauty,Skin Care Set,1,46.48,0.0,46.48,31.43,15.05,Debit Card,Online,Completed
ORD-009168,2024-04-24,CUST-01671,Aaron Bell,acastaneda@example.net,Corporate,West,Nevada,South Jeffrey,2020-02-26,PROD-001,Electronics,Laptop,4,941.0,0.0,3764.0,2297.51,1466.49,Credit Card,Online,Completed
ORD-009404,2024-04-24,CUST-01182,Mark Perez,heathchad@example.org,Home Office,Northeast,New York,Elizabethborough,2022-08-11,PROD-004,Home & Kitchen,Coffee Maker,1,85.18,0.05,80.92,58.54,22.38,Credit Card,Online,Completed
ORD-009665,2024-04-24,CUST-01345,Andres Miller,kylecortez@example.com,Consumer,Northeast,Massachusetts,Port Raymond,2021-02-20,PROD-001,Electronics,Laptop,1,928.73,0.1,835.86,467.95,367.91,Credit Card,Online,Completed
ORD-000088,2024-04-25,CUST-00284,Vincent Rivera,sawyerscott@example.net,Consumer,South,Texas,Smithberg,2021-10-07,PROD-004,Home & Kitchen,Coffee Maker,2,87.67,0.0,175.34,104.8,70.54,Credit Card,Store,Completed
ORD-000181,2024-04-25,CUST-02401,Mikayla Silva,alexandriagriffith@example.com,Consumer,South,Georgia,Port Erin,2022-02-11,PROD-010,Beauty,Skin Care Set,2,51.59,0.05,98.02,68.82,29.2,Debit Card,Online,Completed
ORD-001863,2024-04-25,CUST-01453,Dr. James Wise,ronald19@example.com,Consumer,Midwest,Michigan,Kimberlymouth,2022-03-01,PROD-013,Sports & Outdoors,Water Bottle,2,20.94,0.0,41.88,23.53,18.35,Credit Card,Online,Completed
ORD-003221,2024-04-25,CUST-02121,Michael Hayes,obrienbrandon@example.com,Consumer,South,North Carolina,Port Keithshire,2022-09-15,PROD-002,Electronics,Smartphone,1,647.91,0.0,647.91,381.3,266.61,Gift Card,Online,Completed
ORD-005129,2024-04-25,CUST-00780,Carl Harper,sancheznicholas@example.com,Corporate,West,Oregon,Bakerport,2022-06-21,PROD-011,Beauty,Electric Toothbrush,2,70.01,0.1,126.02,99.91,26.11,Gift Card,Online,Completed
ORD-005731,2024-04-25,CUST-02490,Debra Obrien,robertroach@example.net,Consumer,West,Nevada,West Danielville,2020-05-25,PROD-002,Electronics,Smartphone,1,642.66,0.15,546.26,360.64,185.62,Credit Card,Online,Completed
ORD-006308,2024-04-25,CUST-01894,Andrea Ward,lmullen@example.org,Consumer,West,Oregon,West Stevenmouth,2020-09-17,PROD-009,Clothing,Running Shoes,1,78.93,0.05,74.98,52.46,22.52,Credit Card,Online,Completed
ORD-006427,2024-04-25,CUST-01392,Brenda Stone,alara@example.com,Consumer,Northeast,New Jersey,West Crystalmouth,2022-09-29,PROD-001,Electronics,Laptop,1,885.0,0.1,796.5,548.77,247.73,Debit Card,Online,Completed
ORD-006600,2024-04-25,CUST-01010,John Adams,mariahgill@example.com,Corporate,Northeast,New York,East Jillian,2021-12-18,PROD-003,Electronics,Wireless Headphones,1,118.41,0.0,118.41,80.84,37.57,Debit Card,Store,Completed
ORD-006611,2024-04-25,CUST-00200,Seth Hebert,jamesmartin@example.com,Consumer,South,Texas,East Kelsey,2021-09-07,PROD-008,Clothing,Women's Jeans,1,57.25,0.05,54.39,32.86,21.53,Credit Card,Store,Completed
ORD-007178,2024-04-25,CUST-02179,Emily Smith,josephmichael@example.org,Consumer,Northeast,Massachusetts,New Brycechester,2022-07-16,PROD-012,Sports & Outdoors,Yoga Mat,1,31.01,0.0,31.01,16.12,14.89,Credit Card,Online,Completed
ORD-007656,2024-04-25,CUST-01940,Billy Tate,clayanthony@example.net,Consumer,South,Georgia,South Nathanielville,2020-09-02,PROD-008,Clothing,Women's Jeans,1,56.13,0.0,56.13,27.71,28.42,Credit Card,Store,Completed
ORD-000113,2024-04-26,CUST-02343,Michael Farrell,russellbeasley@example.com,Home Office,West,Nevada,Mariafurt,2022-08-16,PROD-002,Electronics,Smartphone,2,655.71,0.05,1245.85,854.28,391.57,Credit Card,Online,Completed
ORD-000716,2024-04-26,CUST-01094,Mrs. Ashley Taylor,janet80@example.org,Consumer,West,Oregon,Tristanfurt,2022-02-07,PROD-002,Electronics,Smartphone,4,715.85,0.0,2863.4,1727.29,1136.11,Credit Card,Online,Completed
ORD-001882,2024-04-26,CUST-01058,Patricia Todd,lmaldonado@example.org,Consumer,West,Oregon,Wilsonland,2020-04-30,PROD-007,Clothing,Men's T-Shirt,1,25.19,0.15,21.41,18.08,3.33,Credit Card,Online,Completed
ORD-003912,2024-04-26,CUST-01894,Andrea Ward,lmullen@example.org,Consumer,West,Oregon,West Stevenmouth,2020-09-17,PROD-004,Home & Kitchen,Coffee Maker,1,86.67,0.15,73.67,56.54,17.13,PayPal,Online,Completed
ORD-006291,2024-04-26,CUST-02126,Jason Howard,davismichelle@example.net,Consumer,Midwest,Michigan,West Edwardport,2021-10-18,PROD-008,Clothing,Women's Jeans,4,59.27,0.05,225.23,127.9,97.33,Credit Card,Online,Completed
ORD-006650,2024-04-26,CUST-00887,Gregory Flores,sherrybrock@example.net,Consumer,South,North Carolina,East Charles,2021-07-10,PROD-002,Electronics,Smartphone,1,630.99,0.05,599.44,419.14,180.3,Credit Card,Online,Completed
ORD-006770,2024-04-26,CUST-02324,John Brown,xprice@example.net,Consumer,Midwest,Michigan,Port Nicoleshire,2020-02-03,PROD-003,Electronics,Wireless Headphones,2,134.25,0.0,268.5,191.86,76.64,PayPal,Online,Completed
ORD-007166,2024-04-26,CUST-00168,Stacey Allen,morganamanda@example.com,Home Office,Northeast,New York,Martinberg,2021-12-10,PROD-004,Home & Kitchen,Coffee Maker,2,90.23,0.0,180.46,97.31,83.15,Credit Card,Store,Completed
ORD-008781,2024-04-26,CUST-01814,Destiny Joseph,mhernandez@example.org,Consumer,Northeast,New York,South Benjamin,2021-06-21,PROD-006,Home & Kitchen,Desk Lamp,1,37.37,0.0,37.37,18.07,19.3,Debit Card,Store,Completed
ORD-009430,2024-04-26,CUST-02109,Catherine Lewis,matthew94@example.net,Consumer,South,North Carolina,New Stacyland,2020-12-07,PROD-009,Clothing,Running Shoes,2,79.79,0.05,151.6,85.84,65.76,Debit Card,Store,Completed
ORD-000192,2024-04-27,CUST-00946,Matthew Velez,pearsonjesse@example.net,Corporate,Midwest,Ohio,East Robertburgh,2021-04-19,PROD-002,Electronics,Smartphone,1,681.58,0.05,647.5,416.43,231.07,Credit Card,Online,Completed
ORD-000360,2024-04-27,CUST-01791,Catherine Frazier,destiny35@example.org,Consumer,West,Oregon,Robertmouth,2022-11-08,PROD-006,Home & Kitchen,Desk Lamp,1,41.0,0.1,36.9,23.66,13.24,Credit Card,Online,Completed
ORD-000843,2024-04-27,CUST-01856,Joshua Jones,butlerashley@example.net,Consumer,South,North Carolina,Mcculloughfurt,2021-11-13,PROD-005,Home & Kitchen,Air Fryer,2,108.89,0.0,217.78,150.26,67.52,Credit Card,Store,Completed
ORD-000998,2024-04-27,CUST-02144,Nancy Gregory,catherineross@example.net,Consumer,South,North Carolina,West Ronniefort,2020-10-04,PROD-001,Electronics,Laptop,2,941.18,0.1,1694.12,1041.27,652.85,Credit Card,Online,Completed
ORD-001621,2024-04-27,CUST-00388,Sandra Stewart,ronald66@example.org,Corporate,Northeast,New York,Brownchester,2021-12-23,PROD-002,Electronics,Smartphone,2,716.07,0.05,1360.53,807.91,552.62,Credit Card,Store,Completed
ORD-001629,2024-04-27,CUST-02367,Jaime Pierce,michael77@example.com,Consumer,Northeast,Massachusetts,Lake Austinport,2020-06-07,PROD-002,Electronics,Smartphone,1,644.56,0.1,580.1,418.19,161.91,Credit Card,Online,Completed
ORD-002386,2024-04-27,CUST-00774,Jackie Stephens,kellychung@example.net,Corporate,West,Washington,Lake Christopherfurt,2020-05-30,PROD-008,Clothing,Women's Jeans,1,59.63,0.0,59.63,42.04,17.59,Credit Card,Online,Completed
ORD-005473,2024-04-27,CUST-00825,Steven Murphy MD,davidjohnson@example.net,Home Office,Midwest,Ohio,East Laurafurt,2022-07-28,PROD-011,Beauty,Electric Toothbrush,3,65.03,0.0,195.09,99.81,95.28,PayPal,Online,Completed
ORD-006142,2024-04-27,CUST-01301,Chad Williams,larrygraham@example.net,Consumer,Northeast,Pennsylvania,Larryside,2022-04-19,PROD-001,Electronics,Laptop,2,810.9,0.0,1621.8,798.77,823.03,PayPal,Online,Completed
ORD-000446,2024-04-28,CUST-00912,Cesar Woods,reneemiller@example.net,Consumer,South,Texas,Scotttown,2021-11-22,PROD-007,Clothing,Men's T-Shirt,4,24.75,0.1,89.1,56.23,32.87,PayPal,Online,Completed
ORD-000924,2024-04-28,CUST-01426,Brad Armstrong,mooneyjeremiah@example.net,Corporate,Northeast,Pennsylvania,Rosariobury,2020-08-24,PROD-005,Home & Kitchen,Air Fryer,2,122.81,0.1,221.06,169.76,51.3,Debit Card,Online,Completed
ORD-001451,2024-04-28,CUST-01728,Andrea Fields,michaelsmith@example.org,Corporate,West,Oregon,Justinchester,2021-11-08,PROD-009,Clothing,Running Shoes,2,82.69,0.1,148.84,82.39,66.45,PayPal,Online,Completed
ORD-005577,2024-04-28,CUST-00674,Michael Evans,berrytyrone@example.net,Corporate,Midwest,Michigan,New John,2021-06-18,PROD-013,Sports & Outdoors,Water Bottle,1,18.15,0.05,17.24,9.97,7.27,Debit Card,Online,Completed
ORD-007534,2024-04-28,CUST-01692,Diana Wheeler,jeremyjohnson@example.com,Consumer,Northeast,Pennsylvania,Markhaven,2021-10-31,PROD-001,Electronics,Laptop,1,912.04,0.05,866.44,466.5,399.94,Credit Card,Online,Completed
ORD-008436,2024-04-28,CUST-01934,Jonathan Day,mollypeck@example.net,Consumer,Midwest,Illinois,Lake Allisonmouth,2022-02-08,PROD-008,Clothing,Women's Jeans,2,60.77,0.0,121.54,74.28,47.26,Credit Card,Online,Completed
ORD-009591,2024-04-28,CUST-00801,William Paul,matthew34@example.com,Consumer,Midwest,Minnesota,Nancyfurt,2020-09-01,PROD-008,Clothing,Women's Jeans,1,56.75,0.05,53.91,34.81,19.1,Debit Card,Online,Completed
ORD-002587,2024-04-29,CUST-01055,Claudia Cunningham,suehowe@example.com,Corporate,South,North Carolina,East Eric,2021-05-20,PROD-003,Electronics,Wireless Headphones,2,123.61,0.0,247.22,129.55,117.67,Gift Card,Online,Completed
